neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url,species_score,quality_score,suitability_score
112982,e2-4,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1226.48,499.002,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-4.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112982""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112982""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112982""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-4.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-4.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-4,0,0,0
112983,d2_1,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1491.55,929.615,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/d2_1.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112983""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112983""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112983""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/d2_1.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/d2_1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=d2_1,0,0,0
151790,073neuron_SpatialGraph,Lopez-Schier,,Day,Male/Female,larval,brainstem; hindbrain; lateral line; dorsal; D1 neuromast; left,sensory; plane polarized targeting; lateralis afferent; hair-cell; rostral orientation tuned,zebrafish,Tg(Myo6b:beta-actin-GFP; HGn39D),,mCherry,double-transgenic,in vivo,whole mount,Simple Neurite Tracer,dry,Simple Neurite Tracer.swc,"No Dendrites, No Soma, Axon","No Diameter, 3D, Angles",40,2021-03-19,2021-04-02,Not applicable,,,,,,,,,26588.7,36516.2,Not applicable,6.0,7.0,Not Reported,Not Reported,,33545047,10.1016/j.cub.2021.01.045,Axon Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/151790""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/151790""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/151790""}}",https://neuromorpho.org/dableFiles/lopez-schier/Source-Version/073neuron_SpatialGraph.swc,https://neuromorpho.org/dableFiles/lopez-schier/CNG%20version/073neuron_SpatialGraph.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=073neuron_SpatialGraph,0,0,0
112985,e2-10,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1033.37,441.273,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-10.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112985""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112985""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112985""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-10.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-10.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-10,0,0,0
112986,20170616L7_t140,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1302.51,546.947,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/20170616L7_t140.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112986""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112986""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112986""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/20170616L7_t140.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/20170616L7_t140.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=20170616L7_t140,0,0,0
112987,e2-6,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1971.25,903.832,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-6.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112987""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112987""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112987""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-6.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-6,0,0,0
112988,Larva4s007_t790,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,2917.82,1723.75,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/Larva4s007_t790.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112988""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112988""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112988""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/Larva4s007_t790.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/Larva4s007_t790.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=Larva4s007_t790,0,0,0
112989,1122larva1_t043,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 3D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,2241.08,826.201,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/1122larva1_t043.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112989""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112989""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112989""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/1122larva1_t043.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/1122larva1_t043.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=1122larva1_t043,0,0,0
112990,e2-7,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 2D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,801.399,364.704,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/e2-7.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112990""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112990""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112990""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/e2-7.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/e2-7.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=e2-7,0,0,0
112991,1122larva1_t445,Tracey,1st instar,Not Reported,Not reported,larval,peripheral nervous system; dorsal,sensory; Multidendritic-dendritic arborization (DA); Class I,drosophila melanogaster,wild-type melanogaster,,green fluorescent protein,Control,in vivo,whole mount,neuTube,Not reported,neuTube.swc,"Neurites, No Soma","Diameter, 3D, Angles",40,2019-08-19,2019-04-04,Not reported,,,,,,,,,1815.49,724.831,Not reported,Not Reported,Not Reported,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Tracey/1122larva1_t445.png,30853433,10.1016/j.cub.2019.02.025,Neurites Complete,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/112991""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/112991""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/112991""}}",https://neuromorpho.org/dableFiles/tracey/Source-Version/1122larva1_t445.swc,https://neuromorpho.org/dableFiles/tracey/CNG%20version/1122larva1_t445.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=1122larva1_t445,0,0,0
