neuron_id,neuron_name,archive,note,age_scale,gender,age_classification,brain_region,cell_type,species,strain,scientific_name,stain,experiment_condition,protocol,slicing_direction,reconstruction_software,objective_type,original_format,domain,attributes,magnification,upload_date,deposition_date,shrinkage_reported,shrinkage_corrected,reported_value,reported_xy,reported_z,corrected_value,corrected_xy,corrected_z,soma_surface,surface,volume,slicing_thickness,min_age,max_age,min_weight,max_weight,png_url,reference_pmid,reference_doi,physical_Integrity,_links,swc_source_url,swc_standardized_url,neuron_page_url
107958,hippo417-5,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1534.21,907.332,90.7332,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo417-5.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107958""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107958""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107958""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo417-5.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo417-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo417-5
107959,hippo-1148-7new,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,885.595,1415.9,141.59,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-1148-7new.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107959""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107959""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107959""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-1148-7new.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-1148-7new.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-1148-7new
107960,hippo-421-6,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,614.25,604.969,60.4969,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-421-6.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107960""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107960""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107960""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-421-6.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-421-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-421-6
107961,hippo-1148-2new,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1600.7,1198.24,119.824,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-1148-2new.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107961""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107961""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107961""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-1148-2new.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-1148-2new.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-1148-2new
107962,hippo367-3,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1407.99,717.844,71.7844,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo367-3.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107962""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107962""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107962""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo367-3.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo367-3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo367-3
107963,hippo368-4,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,810.011,707.671,70.7671,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo368-4.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107963""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107963""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107963""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo368-4.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo368-4.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo368-4
107964,hippo-421-5,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1087.35,489.279,48.9279,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-421-5.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107964""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107964""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107964""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-421-5.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-421-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-421-5
107965,hippo-1148-5new,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1366.54,1336.9,133.69,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-1148-5new.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107965""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107965""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107965""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-1148-5new.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-1148-5new.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-1148-5new
107966,hippo368-6,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1193.83,988.05,98.805,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo368-6.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107966""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107966""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107966""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo368-6.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo368-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo368-6
107967,hippo367-1,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1460.35,847.352,84.7352,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo367-1.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107967""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107967""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107967""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo367-1.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo367-1.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo367-1
107968,hippo-456-5,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,617.811,346.93,34.693,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-456-5.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107968""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107968""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107968""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-456-5.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-456-5.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-456-5
107969,hippo368-7,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,783.92,791.176,79.1176,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo368-7.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107969""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107969""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107969""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo368-7.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo368-7.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo368-7
107970,hippo-456-4,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,985.505,784.334,78.4334,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-456-4.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107970""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107970""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107970""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-456-4.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-456-4.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-456-4
107971,hippo417-7,Lein,,Day,Female,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1397.4,2302.58,230.258,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo417-7.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107971""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107971""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107971""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo417-7.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo417-7.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo417-7
107972,hippo-157-3,Lein,,Day,Male,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1 + FMR1 premutation,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,882.222,629.082,62.9082,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-157-3.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107972""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107972""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107972""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-157-3.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-157-3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-157-3
107973,hippo-104-6,Lein,,Day,Male,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1 + FMR1 premutation,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1006.94,860.028,86.0028,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-104-6.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107973""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107973""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107973""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-104-6.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-104-6.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-104-6
107974,hippo-195-2,Lein,,Day,Male,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1 + FMR1 premutation,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,945.779,529.857,52.9857,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-195-2.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107974""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107974""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107974""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-195-2.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-195-2.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-195-2
107975,hippo-134-3,Lein,,Day,Male,young adult,hippocampus; CA1; dorsal,principal cell; pyramidal,mouse,T4826I-RYR1 + FMR1 premutation,,Golgi,Control,in vitro,coronal,Neurolucida,dry,Neurolucida.dat,"Dendrites, Soma, No Axon","No Diameter, 3D, Angles",20,2019-04-08,2018-10-31,Not Reported,,,,,,,,1033.14,1159.26,115.926,100,25.0,30.0,Not Reported,Not Reported,http://neuromorpho.org/images/imageFiles/Lein/hippo-134-3.png,30311737,10.1111/gbb.12526,Dendrites Moderate,"{""self"": {""href"": ""http://neuromorpho.org/api/neuron/id/107975""}, ""measurements"": {""href"": ""http://neuromorpho.org/api/morphometry/id/107975""}, ""persistence_vector"": {""href"": ""http://neuromorpho.org/api/pvec/id/107975""}}",https://neuromorpho.org/dableFiles/lein/Source-Version/hippo-134-3.swc,https://neuromorpho.org/dableFiles/lein/CNG%20version/hippo-134-3.swc,https://neuromorpho.org/neuron_info.jsp?neuron_name=hippo-134-3
