condition,current_pA,time_ms,voltage_mV,ina_mA_cm2,ikdr_mA_cm2
rheobase,18.0,701.3000,-52.732819,-0.00298473484,0.00643355897
rheobase,18.0,701.4000,-52.732821,-0.00298472903,0.00643354503
rheobase,18.0,701.5000,-52.732823,-0.00298472331,0.00643353123
rheobase,18.0,701.6000,-52.732825,-0.00298471768,0.00643351759
rheobase,18.0,701.7000,-52.732826,-0.00298471216,0.00643350409
rheobase,18.0,701.8000,-52.732828,-0.00298470672,0.00643349075
rheobase,18.0,701.9000,-52.732830,-0.00298470138,0.00643347756
rheobase,18.0,702.0000,-52.732831,-0.00298469614,0.00643346452
rheobase,18.0,702.1000,-52.732832,-0.00298469098,0.00643345163
rheobase,18.0,702.2000,-52.732834,-0.00298468591,0.00643343889
rheobase,18.0,702.3000,-52.732835,-0.00298468094,0.00643342631
rheobase,18.0,702.4000,-52.732836,-0.00298467605,0.00643341388
rheobase,18.0,702.5000,-52.732837,-0.00298467125,0.00643340161
rheobase,18.0,702.6000,-52.732838,-0.00298466653,0.00643338949
rheobase,18.0,702.7000,-52.732839,-0.0029846619,0.00643337753
rheobase,18.0,702.8000,-52.732840,-0.00298465736,0.00643336572
rheobase,18.0,702.9000,-52.732841,-0.00298465289,0.00643335406
rheobase,18.0,703.0000,-52.732842,-0.00298464851,0.00643334256
rheobase,18.0,703.1000,-52.732842,-0.00298464421,0.00643333122
rheobase,18.0,703.2000,-52.732843,-0.00298463998,0.00643332003
rheobase,18.0,703.3000,-52.732843,-0.00298463584,0.00643330899
rheobase,18.0,703.4000,-52.732844,-0.00298463177,0.00643329811
rheobase,18.0,703.5000,-52.732844,-0.00298462778,0.00643328739
rheobase,18.0,703.6000,-52.732844,-0.00298462387,0.00643327682
rheobase,18.0,703.7000,-52.732845,-0.00298462002,0.0064332664
rheobase,18.0,703.8000,-52.732845,-0.00298461625,0.00643325614
rheobase,18.0,703.9000,-52.732845,-0.00298461255,0.00643324603
rheobase,18.0,704.0000,-52.732845,-0.00298460893,0.00643323608
rheobase,18.0,704.1000,-52.732845,-0.00298460537,0.00643322628
rheobase,18.0,704.2000,-52.732845,-0.00298460187,0.00643321663
rheobase,18.0,704.3000,-52.732845,-0.00298459845,0.00643320714
rheobase,18.0,704.4000,-52.732845,-0.00298459509,0.0064331978
rheobase,18.0,704.5000,-52.732844,-0.0029845918,0.00643318861
rheobase,18.0,704.6000,-52.732844,-0.00298458857,0.00643317957
rheobase,18.0,704.7000,-52.732844,-0.0029845854,0.00643317068
rheobase,18.0,704.8000,-52.732843,-0.00298458229,0.00643316195
rheobase,18.0,704.9000,-52.732843,-0.00298457925,0.00643315336
rheobase,18.0,705.0000,-52.732842,-0.00298457626,0.00643314492
rheobase,18.0,705.1000,-52.732842,-0.00298457333,0.00643313663
rheobase,18.0,705.2000,-52.732841,-0.00298457046,0.00643312849
rheobase,18.0,705.3000,-52.732841,-0.00298456764,0.00643312049
rheobase,18.0,705.4000,-52.732840,-0.00298456488,0.00643311264
rheobase,18.0,705.5000,-52.732839,-0.00298456217,0.00643310494
rheobase,18.0,705.6000,-52.732838,-0.00298455951,0.00643309738
rheobase,18.0,705.7000,-52.732838,-0.0029845569,0.00643308996
rheobase,18.0,705.8000,-52.732837,-0.00298455435,0.00643308269
rheobase,18.0,705.9000,-52.732836,-0.00298455184,0.00643307556
rheobase,18.0,706.0000,-52.732835,-0.00298454938,0.00643306857
rheobase,18.0,706.1000,-52.732834,-0.00298454697,0.00643306172
rheobase,18.0,706.2000,-52.732833,-0.00298454461,0.00643305501
rheobase,18.0,706.3000,-52.732832,-0.00298454228,0.00643304844
rheobase,18.0,706.4000,-52.732831,-0.00298454001,0.006433042
rheobase,18.0,706.5000,-52.732830,-0.00298453777,0.00643303571
rheobase,18.0,706.6000,-52.732829,-0.00298453558,0.00643302954
rheobase,18.0,706.7000,-52.732827,-0.00298453343,0.00643302351
rheobase,18.0,706.8000,-52.732826,-0.00298453131,0.00643301762
rheobase,18.0,706.9000,-52.732825,-0.00298452924,0.00643301185
rheobase,18.0,707.0000,-52.732824,-0.0029845272,0.00643300622
rheobase,18.0,707.1000,-52.732822,-0.0029845252,0.00643300072
rheobase,18.0,707.2000,-52.732821,-0.00298452323,0.00643299534
rheobase,18.0,707.3000,-52.732820,-0.0029845213,0.00643299009
rheobase,18.0,707.4000,-52.732818,-0.00298451941,0.00643298497
rheobase,18.0,707.5000,-52.732817,-0.00298451754,0.00643297997
rheobase,18.0,707.6000,-52.732816,-0.00298451571,0.0064329751
rheobase,18.0,707.7000,-52.732814,-0.0029845139,0.00643297035
rheobase,18.0,707.8000,-52.732813,-0.00298451213,0.00643296572
rheobase,18.0,707.9000,-52.732811,-0.00298451038,0.00643296121
rheobase,18.0,708.0000,-52.732810,-0.00298450867,0.00643295681
rheobase,18.0,708.1000,-52.732808,-0.00298450697,0.00643295254
rheobase,18.0,708.2000,-52.732807,-0.00298450531,0.00643294838
rheobase,18.0,708.3000,-52.732805,-0.00298450367,0.00643294433
rheobase,18.0,708.4000,-52.732804,-0.00298450205,0.0064329404
rheobase,18.0,708.5000,-52.732802,-0.00298450046,0.00643293658
rheobase,18.0,708.6000,-52.732801,-0.00298449889,0.00643293287
rheobase,18.0,708.7000,-52.732799,-0.00298449734,0.00643292927
rheobase,18.0,708.8000,-52.732798,-0.00298449581,0.00643292578
rheobase,18.0,708.9000,-52.732796,-0.0029844943,0.00643292239
rheobase,18.0,709.0000,-52.732794,-0.00298449281,0.00643291911
rheobase,18.0,709.1000,-52.732793,-0.00298449133,0.00643291593
rheobase,18.0,709.2000,-52.732791,-0.00298448987,0.00643291286
rheobase,18.0,709.3000,-52.732790,-0.00298448843,0.00643290988
rheobase,18.0,709.4000,-52.732788,-0.00298448701,0.006432907
rheobase,18.0,709.5000,-52.732786,-0.0029844856,0.00643290422
rheobase,18.0,709.6000,-52.732785,-0.0029844842,0.00643290154
rheobase,18.0,709.7000,-52.732783,-0.00298448282,0.00643289895
rheobase,18.0,709.8000,-52.732782,-0.00298448145,0.00643289646
rheobase,18.0,709.9000,-52.732780,-0.00298448009,0.00643289406
rheobase,18.0,710.0000,-52.732778,-0.00298447874,0.00643289174
rheobase,18.0,710.1000,-52.732777,-0.0029844774,0.00643288952
rheobase,18.0,710.2000,-52.732775,-0.00298447607,0.00643288738
rheobase,18.0,710.3000,-52.732774,-0.00298447474,0.00643288533
rheobase,18.0,710.4000,-52.732772,-0.00298447343,0.00643288337
rheobase,18.0,710.5000,-52.732770,-0.00298447212,0.00643288148
rheobase,18.0,710.6000,-52.732769,-0.00298447082,0.00643287968
rheobase,18.0,710.7000,-52.732767,-0.00298446953,0.00643287796
rheobase,18.0,710.8000,-52.732766,-0.00298446824,0.00643287632
rheobase,18.0,710.9000,-52.732764,-0.00298446696,0.00643287475
rheobase,18.0,711.0000,-52.732762,-0.00298446567,0.00643287326
rheobase,18.0,711.1000,-52.732761,-0.0029844644,0.00643287184
rheobase,18.0,711.2000,-52.732759,-0.00298446312,0.0064328705
rheobase,18.0,711.3000,-52.732758,-0.00298446185,0.00643286923
rheobase,18.0,711.4000,-52.732756,-0.00298446058,0.00643286802
rheobase,18.0,711.5000,-52.732755,-0.00298445931,0.00643286689
rheobase,18.0,711.6000,-52.732753,-0.00298445804,0.00643286582
rheobase,18.0,711.7000,-52.732752,-0.00298445677,0.00643286482
rheobase,18.0,711.8000,-52.732750,-0.00298445549,0.00643286388
rheobase,18.0,711.9000,-52.732749,-0.00298445422,0.006432863
rheobase,18.0,712.0000,-52.732747,-0.00298445295,0.00643286218
rheobase,18.0,712.1000,-52.732746,-0.00298445167,0.00643286143
rheobase,18.0,712.2000,-52.732744,-0.00298445039,0.00643286073
rheobase,18.0,712.3000,-52.732743,-0.00298444911,0.00643286009
rheobase,18.0,712.4000,-52.732741,-0.00298444782,0.0064328595
rheobase,18.0,712.5000,-52.732740,-0.00298444653,0.00643285897
rheobase,18.0,712.6000,-52.732739,-0.00298444523,0.00643285848
rheobase,18.0,712.7000,-52.732737,-0.00298444393,0.00643285805
rheobase,18.0,712.8000,-52.732736,-0.00298444262,0.00643285767
rheobase,18.0,712.9000,-52.732735,-0.00298444131,0.00643285734
rheobase,18.0,713.0000,-52.732733,-0.00298443999,0.00643285705
rheobase,18.0,713.1000,-52.732732,-0.00298443866,0.00643285681
rheobase,18.0,713.2000,-52.732731,-0.00298443733,0.00643285662
rheobase,18.0,713.3000,-52.732730,-0.00298443599,0.00643285646
rheobase,18.0,713.4000,-52.732728,-0.00298443464,0.00643285635
rheobase,18.0,713.5000,-52.732727,-0.00298443328,0.00643285627
rheobase,18.0,713.6000,-52.732726,-0.00298443191,0.00643285624
rheobase,18.0,713.7000,-52.732725,-0.00298443053,0.00643285624
rheobase,18.0,713.8000,-52.732724,-0.00298442915,0.00643285628
rheobase,18.0,713.9000,-52.732722,-0.00298442775,0.00643285635
rheobase,18.0,714.0000,-52.732721,-0.00298442635,0.00643285645
rheobase,18.0,714.1000,-52.732720,-0.00298442493,0.00643285659
rheobase,18.0,714.2000,-52.732719,-0.00298442351,0.00643285676
rheobase,18.0,714.3000,-52.732718,-0.00298442207,0.00643285696
rheobase,18.0,714.4000,-52.732717,-0.00298442062,0.00643285718
rheobase,18.0,714.5000,-52.732716,-0.00298441916,0.00643285743
rheobase,18.0,714.6000,-52.732715,-0.00298441769,0.00643285771
rheobase,18.0,714.7000,-52.732714,-0.00298441621,0.00643285801
rheobase,18.0,714.8000,-52.732713,-0.00298441471,0.00643285834
rheobase,18.0,714.9000,-52.732712,-0.0029844132,0.00643285869
rheobase,18.0,715.0000,-52.732712,-0.00298441168,0.00643285906
rheobase,18.0,715.1000,-52.732711,-0.00298441015,0.00643285944
rheobase,18.0,715.2000,-52.732710,-0.00298440861,0.00643285985
rheobase,18.0,715.3000,-52.732709,-0.00298440705,0.00643286027
rheobase,18.0,715.4000,-52.732708,-0.00298440548,0.00643286072
rheobase,18.0,715.5000,-52.732708,-0.00298440389,0.00643286117
rheobase,18.0,715.6000,-52.732707,-0.00298440229,0.00643286164
rheobase,18.0,715.7000,-52.732706,-0.00298440068,0.00643286212
rheobase,18.0,715.8000,-52.732705,-0.00298439905,0.00643286262
rheobase,18.0,715.9000,-52.732705,-0.00298439741,0.00643286312
rheobase,18.0,716.0000,-52.732704,-0.00298439576,0.00643286364
rheobase,18.0,716.1000,-52.732704,-0.00298439409,0.00643286416
rheobase,18.0,716.2000,-52.732703,-0.00298439241,0.00643286469
rheobase,18.0,716.3000,-52.732702,-0.00298439071,0.00643286523
rheobase,18.0,716.4000,-52.732702,-0.002984389,0.00643286577
rheobase,18.0,716.5000,-52.732701,-0.00298438727,0.00643286632
rheobase,18.0,716.6000,-52.732701,-0.00298438553,0.00643286687
rheobase,18.0,716.7000,-52.732701,-0.00298438378,0.00643286743
rheobase,18.0,716.8000,-52.732700,-0.00298438201,0.00643286798
rheobase,18.0,716.9000,-52.732700,-0.00298438022,0.00643286854
rheobase,18.0,717.0000,-52.732699,-0.00298437843,0.0064328691
rheobase,18.0,717.1000,-52.732699,-0.00298437661,0.00643286965
rheobase,18.0,717.2000,-52.732699,-0.00298437478,0.00643287021
rheobase,18.0,717.3000,-52.732698,-0.00298437294,0.00643287076
rheobase,18.0,717.4000,-52.732698,-0.00298437108,0.00643287131
rheobase,18.0,717.5000,-52.732698,-0.00298436921,0.00643287185
rheobase,18.0,717.6000,-52.732698,-0.00298436732,0.00643287239
rheobase,18.0,717.7000,-52.732698,-0.00298436542,0.00643287293
rheobase,18.0,717.8000,-52.732697,-0.00298436351,0.00643287345
rheobase,18.0,717.9000,-52.732697,-0.00298436158,0.00643287397
rheobase,18.0,718.0000,-52.732697,-0.00298435963,0.00643287448
rheobase,18.0,718.1000,-52.732697,-0.00298435767,0.00643287499
rheobase,18.0,718.2000,-52.732697,-0.0029843557,0.00643287548
rheobase,18.0,718.3000,-52.732697,-0.00298435371,0.00643287596
rheobase,18.0,718.4000,-52.732697,-0.00298435171,0.00643287643
rheobase,18.0,718.5000,-52.732697,-0.00298434969,0.00643287689
rheobase,18.0,718.6000,-52.732697,-0.00298434766,0.00643287734
