condition,temperature_C,current_pA,time_ms,voltage_mV
final_near_25pA,35.0,25.0,239.74999999991888,-59.055377892097475
final_near_25pA,35.0,25.0,239.8499999999188,-59.0553779179556
final_near_25pA,35.0,25.0,239.9499999999187,-59.05537794370378
final_near_25pA,35.0,25.0,240.0499999999186,-59.055377969342494
final_near_25pA,35.0,25.0,240.14999999991852,-59.05537799487222
final_near_25pA,35.0,25.0,240.24999999991843,-59.05537802029342
final_near_25pA,35.0,25.0,240.34999999991834,-59.05537804560658
final_near_25pA,35.0,25.0,240.44999999991825,-59.055378070812175
final_near_25pA,35.0,25.0,240.54999999991816,-59.055378095910676
final_near_25pA,35.0,25.0,240.64999999991807,-59.05537812090254
final_near_25pA,35.0,25.0,240.74999999991797,-59.05537814578823
final_near_25pA,35.0,25.0,240.84999999991788,-59.055378170568225
final_near_25pA,35.0,25.0,240.9499999999178,-59.05537819524297
final_near_25pA,35.0,25.0,241.0499999999177,-59.05537821981294
final_near_25pA,35.0,25.0,241.1499999999176,-59.05537824427857
final_near_25pA,35.0,25.0,241.24999999991752,-59.05537826864033
final_near_25pA,35.0,25.0,241.34999999991743,-59.05537829289867
final_near_25pA,35.0,25.0,241.44999999991734,-59.05537831705405
final_near_25pA,35.0,25.0,241.54999999991725,-59.0553783411069
final_near_25pA,35.0,25.0,241.64999999991716,-59.055378365057685
final_near_25pA,35.0,25.0,241.74999999991707,-59.05537838890684
final_near_25pA,35.0,25.0,241.84999999991697,-59.05537841265481
final_near_25pA,35.0,25.0,241.94999999991688,-59.05537843630203
final_near_25pA,35.0,25.0,242.0499999999168,-59.055378459848946
final_near_25pA,35.0,25.0,242.1499999999167,-59.055378483295996
final_near_25pA,35.0,25.0,242.2499999999166,-59.05537850664361
final_near_25pA,35.0,25.0,242.34999999991652,-59.05537852989223
final_near_25pA,35.0,25.0,242.44999999991643,-59.05537855304228
final_near_25pA,35.0,25.0,242.54999999991634,-59.055378576094185
final_near_25pA,35.0,25.0,242.64999999991625,-59.05537859904838
final_near_25pA,35.0,25.0,242.74999999991616,-59.05537862190529
final_near_25pA,35.0,25.0,242.84999999991607,-59.05537864466533
final_near_25pA,35.0,25.0,242.94999999991597,-59.05537866732894
final_near_25pA,35.0,25.0,243.04999999991588,-59.05537868989652
final_near_25pA,35.0,25.0,243.1499999999158,-59.0553787123685
final_near_25pA,35.0,25.0,243.2499999999157,-59.0553787347453
final_near_25pA,35.0,25.0,243.3499999999156,-59.05537875702731
final_near_25pA,35.0,25.0,243.44999999991552,-59.05537877921497
final_near_25pA,35.0,25.0,243.54999999991543,-59.05537880130868
final_near_25pA,35.0,25.0,243.64999999991534,-59.05537882330884
final_near_25pA,35.0,25.0,243.74999999991525,-59.05537884521587
final_near_25pA,35.0,25.0,243.84999999991516,-59.05537886703017
final_near_25pA,35.0,25.0,243.94999999991506,-59.055378888752145
final_near_25pA,35.0,25.0,244.04999999991497,-59.055378910382196
final_near_25pA,35.0,25.0,244.14999999991488,-59.055378931920714
final_near_25pA,35.0,25.0,244.2499999999148,-59.05537895336811
final_near_25pA,35.0,25.0,244.3499999999147,-59.055378974724775
final_near_25pA,35.0,25.0,244.4499999999146,-59.0553789959911
final_near_25pA,35.0,25.0,244.54999999991452,-59.05537901716748
final_near_25pA,35.0,25.0,244.64999999991443,-59.05537903825431
final_near_25pA,35.0,25.0,244.74999999991434,-59.055379059251976
final_near_25pA,35.0,25.0,244.84999999991425,-59.05537908016086
final_near_25pA,35.0,25.0,244.94999999991416,-59.05537910098136
final_near_25pA,35.0,25.0,245.04999999991406,-59.055379121713855
final_near_25pA,35.0,25.0,245.14999999991397,-59.05537914235872
final_near_25pA,35.0,25.0,245.24999999991388,-59.05537916291634
final_near_25pA,35.0,25.0,245.3499999999138,-59.055379183387096
final_near_25pA,35.0,25.0,245.4499999999137,-59.055379203771366
final_near_25pA,35.0,25.0,245.5499999999136,-59.05537922406952
final_near_25pA,35.0,25.0,245.64999999991352,-59.05537924428194
final_near_25pA,35.0,25.0,245.74999999991343,-59.05537926440899
final_near_25pA,35.0,25.0,245.84999999991334,-59.05537928445105
final_near_25pA,35.0,25.0,245.94999999991325,-59.05537930440848
final_near_25pA,35.0,25.0,246.04999999991315,-59.05537932428165
final_near_25pA,35.0,25.0,246.14999999991306,-59.05537934407093
final_near_25pA,35.0,25.0,246.24999999991297,-59.05537936377667
final_near_25pA,35.0,25.0,246.34999999991288,-59.05537938339925
final_near_25pA,35.0,25.0,246.4499999999128,-59.055379402939025
final_near_25pA,35.0,25.0,246.5499999999127,-59.05537942239634
final_near_25pA,35.0,25.0,246.6499999999126,-59.05537944177158
final_near_25pA,35.0,25.0,246.74999999991252,-59.05537946106508
final_near_25pA,35.0,25.0,246.84999999991243,-59.055379480277196
final_near_25pA,35.0,25.0,246.94999999991234,-59.05537949940829
final_near_25pA,35.0,25.0,247.04999999991225,-59.05537951845871
final_near_25pA,35.0,25.0,247.14999999991215,-59.055379537428806
final_near_25pA,35.0,25.0,247.24999999991206,-59.05537955631892
final_near_25pA,35.0,25.0,247.34999999991197,-59.0553795751294
final_near_25pA,35.0,25.0,247.44999999991188,-59.0553795938606
final_near_25pA,35.0,25.0,247.5499999999118,-59.05537961251286
final_near_25pA,35.0,25.0,247.6499999999117,-59.05537963108652
final_near_25pA,35.0,25.0,247.7499999999116,-59.055379649581916
final_near_25pA,35.0,25.0,247.84999999991152,-59.0553796679994
final_near_25pA,35.0,25.0,247.94999999991143,-59.05537968633929
final_near_25pA,35.0,25.0,248.04999999991134,-59.05537970460194
final_near_25pA,35.0,25.0,248.14999999991124,-59.05537972278768
final_near_25pA,35.0,25.0,248.24999999991115,-59.05537974089683
final_near_25pA,35.0,25.0,248.34999999991106,-59.055379758929746
final_near_25pA,35.0,25.0,248.44999999991097,-59.05537977688674
final_near_25pA,35.0,25.0,248.54999999991088,-59.055379794768136
final_near_25pA,35.0,25.0,248.6499999999108,-59.05537981257427
final_near_25pA,35.0,25.0,248.7499999999107,-59.05537983030548
final_near_25pA,35.0,25.0,248.8499999999106,-59.05537984796208
final_near_25pA,35.0,25.0,248.94999999991052,-59.05537986554438
final_near_25pA,35.0,25.0,249.04999999991043,-59.055379883052716
final_near_25pA,35.0,25.0,249.14999999991034,-59.0553799004874
final_near_25pA,35.0,25.0,249.24999999991024,-59.05537991784877
final_near_25pA,35.0,25.0,249.34999999991015,-59.05537993513712
final_near_25pA,35.0,25.0,249.44999999991006,-59.055379952352766
final_near_25pA,35.0,25.0,249.54999999990997,-59.055379969496045
final_near_25pA,35.0,25.0,249.64999999990988,-59.055379986567246
final_near_25pA,35.0,25.0,249.7499999999098,-59.05538000356669
final_near_25pA,35.0,25.0,249.8499999999097,-59.05538002049469
final_near_25pA,35.0,25.0,249.9499999999096,-59.055380037351554
final_near_25pA,35.0,25.0,250.04999999990952,-59.055380054137586
final_near_25pA,35.0,25.0,250.14999999990943,-59.05538007085309
final_near_25pA,35.0,25.0,250.24999999990933,-59.05538008749838
final_near_25pA,35.0,25.0,250.34999999990924,-59.05538010407375
final_near_25pA,35.0,25.0,250.44999999990915,-59.05538012057951
final_near_25pA,35.0,25.0,250.54999999990906,-59.05538013701595
final_near_25pA,35.0,25.0,250.64999999990897,-59.05538015338338
final_near_25pA,35.0,25.0,250.74999999990888,-59.055380169682095
final_near_25pA,35.0,25.0,250.8499999999088,-59.05538018591239
final_near_25pA,35.0,25.0,250.9499999999087,-59.055380202074566
final_near_25pA,35.0,25.0,251.0499999999086,-59.05538021816891
final_near_25pA,35.0,25.0,251.14999999990852,-59.05538023419571
final_near_25pA,35.0,25.0,251.24999999990843,-59.055380250155274
final_near_25pA,35.0,25.0,251.34999999990833,-59.05538026604788
final_near_25pA,35.0,25.0,251.44999999990824,-59.055380281873816
final_near_25pA,35.0,25.0,251.54999999990815,-59.05538029763338
final_near_25pA,35.0,25.0,251.64999999990806,-59.05538031332685
final_near_25pA,35.0,25.0,251.74999999990797,-59.05538032895451
final_near_25pA,35.0,25.0,251.84999999990788,-59.05538034451666
final_near_25pA,35.0,25.0,251.9499999999078,-59.05538036001356
final_near_25pA,35.0,25.0,252.0499999999077,-59.0553803754455
final_near_25pA,35.0,25.0,252.1499999999076,-59.055380390812765
final_near_25pA,35.0,25.0,252.24999999990752,-59.05538040611563
final_near_25pA,35.0,25.0,252.34999999990742,-59.05538042135438
final_near_25pA,35.0,25.0,252.44999999990733,-59.055380436529276
final_near_25pA,35.0,25.0,252.54999999990724,-59.0553804516406
final_near_25pA,35.0,25.0,252.64999999990715,-59.05538046668863
final_near_25pA,35.0,25.0,252.74999999990706,-59.055380481673645
final_near_25pA,35.0,25.0,252.84999999990697,-59.0553804965959
final_near_25pA,35.0,25.0,252.94999999990688,-59.055380511455674
final_near_25pA,35.0,25.0,253.0499999999068,-59.05538052625324
final_near_25pA,35.0,25.0,253.1499999999067,-59.05538054098886
final_near_25pA,35.0,25.0,253.2499999999066,-59.0553805556628
final_near_25pA,35.0,25.0,253.34999999990652,-59.05538057027533
final_near_25pA,35.0,25.0,253.44999999990642,-59.055380584826715
final_near_25pA,35.0,25.0,253.54999999990633,-59.05538059931722
final_near_25pA,35.0,25.0,253.64999999990624,-59.05538061374709
final_near_25pA,35.0,25.0,253.74999999990615,-59.05538062811661
final_near_25pA,35.0,25.0,253.84999999990606,-59.05538064242603
final_near_25pA,35.0,25.0,253.94999999990597,-59.0553806566756
final_near_25pA,35.0,25.0,254.04999999990588,-59.055380670865596
final_near_25pA,35.0,25.0,254.1499999999058,-59.05538068499626
final_near_25pA,35.0,25.0,254.2499999999057,-59.055380699067854
final_near_25pA,35.0,25.0,254.3499999999056,-59.05538071308062
final_near_25pA,35.0,25.0,254.44999999990551,-59.05538072703483
final_near_25pA,35.0,25.0,254.54999999990542,-59.05538074093072
final_near_25pA,35.0,25.0,254.64999999990533,-59.05538075476855
final_near_25pA,35.0,25.0,254.74999999990524,-59.05538076854857
final_near_25pA,35.0,25.0,254.84999999990515,-59.05538078227102
final_near_25pA,35.0,25.0,254.94999999990506,-59.05538079593616
final_near_25pA,35.0,25.0,255.04999999990497,-59.055380809544225
final_near_25pA,35.0,25.0,255.14999999990488,-59.05538082309546
final_near_25pA,35.0,25.0,255.2499999999048,-59.055380836590125
final_near_25pA,35.0,25.0,255.3499999999047,-59.05538085002845
final_near_25pA,35.0,25.0,255.4499999999046,-59.055380863410676
final_near_25pA,35.0,25.0,255.54999999990451,-59.055380876737054
final_near_25pA,35.0,25.0,255.64999999990442,-59.05538089000781
final_near_25pA,35.0,25.0,255.74999999990433,-59.055380903223195
final_near_25pA,35.0,25.0,255.84999999990424,-59.05538091638344
final_near_25pA,35.0,25.0,255.94999999990415,-59.055380929488784
final_near_25pA,35.0,25.0,256.04999999990406,-59.055380942539465
final_near_25pA,35.0,25.0,256.14999999990397,-59.05538095553572
final_near_25pA,35.0,25.0,256.2499999999039,-59.05538096847778
final_near_25pA,35.0,25.0,256.3499999999038,-59.055380981365865
final_near_25pA,35.0,25.0,256.4499999999037,-59.05538099420023
final_near_25pA,35.0,25.0,256.5499999999036,-59.05538100698109
final_near_25pA,35.0,25.0,256.6499999999035,-59.05538101970867
final_near_25pA,35.0,25.0,256.7499999999034,-59.05538103238321
final_near_25pA,35.0,25.0,256.84999999990333,-59.055381045004935
final_near_25pA,35.0,25.0,256.94999999990324,-59.055381057574074
final_near_25pA,35.0,25.0,257.04999999990315,-59.05538107009085
final_near_25pA,35.0,25.0,257.14999999990306,-59.055381082555485
final_near_25pA,35.0,25.0,257.24999999990297,-59.05538109496821
final_near_25pA,35.0,25.0,257.3499999999029,-59.05538110732924
final_near_25pA,35.0,25.0,257.4499999999028,-59.0553811196388
final_near_25pA,35.0,25.0,257.5499999999027,-59.05538113189711
final_near_25pA,35.0,25.0,257.6499999999026,-59.05538114410439
final_near_25pA,35.0,25.0,257.7499999999025,-59.05538115626086
final_near_25pA,35.0,25.0,257.8499999999024,-59.05538116836673
final_near_25pA,35.0,25.0,257.94999999990233,-59.05538118042222
final_near_25pA,35.0,25.0,258.04999999990224,-59.05538119242756
final_near_25pA,35.0,25.0,258.14999999990215,-59.055381204382954
final_near_25pA,35.0,25.0,258.24999999990206,-59.05538121628861
final_near_25pA,35.0,25.0,258.34999999990197,-59.055381228144746
final_near_25pA,35.0,25.0,258.4499999999019,-59.05538123995158
final_near_25pA,35.0,25.0,258.5499999999018,-59.05538125170931
final_near_25pA,35.0,25.0,258.6499999999017,-59.05538126341817
final_near_25pA,35.0,25.0,258.7499999999016,-59.05538127507835
final_near_25pA,35.0,25.0,258.8499999999015,-59.05538128669006
final_near_25pA,35.0,25.0,258.9499999999014,-59.0553812982535
final_near_25pA,35.0,25.0,259.04999999990133,-59.0553813097689
final_near_25pA,35.0,25.0,259.14999999990124,-59.055381321236446
final_near_25pA,35.0,25.0,259.24999999990115,-59.05538133265635
final_near_25pA,35.0,25.0,259.34999999990106,-59.05538134402882
final_near_25pA,35.0,25.0,259.44999999990097,-59.05538135535405
final_near_25pA,35.0,25.0,259.5499999999009,-59.05538136663224
final_near_25pA,35.0,25.0,259.6499999999008,-59.055381377863604
final_near_25pA,35.0,25.0,259.7499999999007,-59.055381389048335
final_near_25pA,35.0,25.0,259.8499999999006,-59.05538140018663
final_near_25pA,35.0,25.0,259.9499999999005,-59.055381411278695
final_near_25pA,35.0,25.0,260.0499999999004,-59.05538142232472
final_near_25pA,35.0,25.0,260.14999999990033,-59.05538143332491
final_near_25pA,35.0,25.0,260.24999999990024,-59.05538144427945
final_near_25pA,35.0,25.0,260.34999999990015,-59.055381455188545
final_near_25pA,35.0,25.0,260.44999999990006,-59.05538146605239
final_near_25pA,35.0,25.0,260.54999999989997,-59.05538147687117
final_near_25pA,35.0,25.0,260.6499999998999,-59.05538148764508
final_near_25pA,35.0,25.0,260.7499999998998,-59.05538149837431
final_near_25pA,35.0,25.0,260.8499999998997,-59.05538150905906
final_near_25pA,35.0,25.0,260.9499999998996,-59.05538151969951
final_near_25pA,35.0,25.0,261.0499999998995,-59.055381530295854
final_near_25pA,35.0,25.0,261.1499999998994,-59.05538154084828
final_near_25pA,35.0,25.0,261.24999999989933,-59.05538155135698
final_near_25pA,35.0,25.0,261.34999999989924,-59.05538156182214
final_near_25pA,35.0,25.0,261.44999999989915,-59.05538157224393
final_near_25pA,35.0,25.0,261.54999999989906,-59.05538158262255
final_near_25pA,35.0,25.0,261.64999999989897,-59.055381592958184
final_near_25pA,35.0,25.0,261.7499999998989,-59.055381603251014
final_near_25pA,35.0,25.0,261.8499999998988,-59.05538161350122
final_near_25pA,35.0,25.0,261.9499999998987,-59.05538162370898
final_near_25pA,35.0,25.0,262.0499999998986,-59.05538163387449
final_near_25pA,35.0,25.0,262.1499999998985,-59.05538164399792
final_near_25pA,35.0,25.0,262.2499999998984,-59.05538165407945
final_near_25pA,35.0,25.0,262.34999999989833,-59.055381664119245
final_near_25pA,35.0,25.0,262.44999999989824,-59.05538167411751
final_near_25pA,35.0,25.0,262.54999999989815,-59.05538168407441
final_near_25pA,35.0,25.0,262.64999999989806,-59.055381693990114
final_near_25pA,35.0,25.0,262.74999999989797,-59.0553817038648
final_near_25pA,35.0,25.0,262.8499999998979,-59.05538171369866
final_near_25pA,35.0,25.0,262.9499999998978,-59.055381723491855
final_near_25pA,35.0,25.0,263.0499999998977,-59.05538173324455
final_near_25pA,35.0,25.0,263.1499999998976,-59.055381742956925
final_near_25pA,35.0,25.0,263.2499999998975,-59.05538175262916
final_near_25pA,35.0,25.0,263.3499999998974,-59.05538176226141
final_near_25pA,35.0,25.0,263.44999999989733,-59.05538177185386
final_near_25pA,35.0,25.0,263.54999999989724,-59.05538178140667
final_near_25pA,35.0,25.0,263.64999999989715,-59.05538179092002
final_near_25pA,35.0,25.0,263.74999999989706,-59.055381800394066
final_near_25pA,35.0,25.0,263.84999999989697,-59.05538180982898
final_near_25pA,35.0,25.0,263.9499999998969,-59.05538181922493
final_near_25pA,35.0,25.0,264.0499999998968,-59.05538182858207
final_near_25pA,35.0,25.0,264.1499999998967,-59.05538183790058
final_near_25pA,35.0,25.0,264.2499999998966,-59.05538184718063
final_near_25pA,35.0,25.0,264.3499999998965,-59.055381856422365
final_near_25pA,35.0,25.0,264.4499999998964,-59.05538186562596
final_near_25pA,35.0,25.0,264.54999999989633,-59.05538187479157
final_near_25pA,35.0,25.0,264.64999999989624,-59.05538188391937
final_near_25pA,35.0,25.0,264.74999999989615,-59.055381893009496
final_near_25pA,35.0,25.0,264.84999999989606,-59.05538190206213
final_near_25pA,35.0,25.0,264.94999999989597,-59.055381911077426
final_near_25pA,35.0,25.0,265.0499999998959,-59.055381920055545
final_near_25pA,35.0,25.0,265.1499999998958,-59.05538192899664
final_near_25pA,35.0,25.0,265.2499999998957,-59.05538193790087
final_near_25pA,35.0,25.0,265.3499999998956,-59.055381946768385
final_near_25pA,35.0,25.0,265.4499999998955,-59.05538195559936
final_near_25pA,35.0,25.0,265.5499999998954,-59.05538196439393
final_near_25pA,35.0,25.0,265.64999999989533,-59.05538197315226
final_near_25pA,35.0,25.0,265.74999999989524,-59.055381981874504
final_near_25pA,35.0,25.0,265.84999999989515,-59.05538199056081
final_near_25pA,35.0,25.0,265.94999999989506,-59.055381999211335
final_near_25pA,35.0,25.0,266.04999999989496,-59.05538200782623
final_near_25pA,35.0,25.0,266.1499999998949,-59.055382016405645
final_near_25pA,35.0,25.0,266.2499999998948,-59.055382024949736
final_near_25pA,35.0,25.0,266.3499999998947,-59.05538203345865
final_near_25pA,35.0,25.0,266.4499999998946,-59.055382041932525
final_near_25pA,35.0,25.0,266.5499999998945,-59.05538205037153
final_near_25pA,35.0,25.0,266.6499999998944,-59.0553820587758
final_near_25pA,35.0,25.0,266.7499999998943,-59.05538206714548
final_near_25pA,35.0,25.0,266.84999999989424,-59.05538207548073
final_near_25pA,35.0,25.0,266.94999999989415,-59.05538208378168
final_near_25pA,35.0,25.0,267.04999999989406,-59.05538209204849
final_near_25pA,35.0,25.0,267.14999999989396,-59.0553821002813
final_near_25pA,35.0,25.0,267.2499999998939,-59.055382108480245
final_near_25pA,35.0,25.0,267.3499999998938,-59.05538211664548
final_near_25pA,35.0,25.0,267.4499999998937,-59.055382124777154
final_near_25pA,35.0,25.0,267.5499999998936,-59.05538213287539
final_near_25pA,35.0,25.0,267.6499999998935,-59.05538214094034
final_near_25pA,35.0,25.0,267.7499999998934,-59.05538214897214
